IsRaceOn,TimestampMS,EngineMaxRpm,EngineIdleRpm,CurrentEngineRpm,AccelerationX,AccelerationY,AccelerationZ,VelocityX,VelocityY,VelocityZ,AngularVelocityX,AngularVelocityY,AngularVelocityZ,Yaw,Pitch,Roll,NormalizedSuspensionTravelFrontLeft,NormalizedSuspensionTravelFrontRight,NormalizedSuspensionTravelRearLeft,NormalizedSuspensionTravelRearRight,TireSlipRatioFrontLeft,TireSlipRatioFrontRight,TireSlipRatioRearLeft,TireSlipRatioRearRight,WheelRotationSpeedFrontLeft,WheelRotationSpeedFrontRight,WheelRotationSpeedRearLeft,WheelRotationSpeedRearRight,WheelOnRumbleStripFrontLeft,WheelOnRumbleStripFrontRight,WheelOnRumbleStripRearLeft,WheelOnRumbleStripRearRight,WheelInPuddleDepthFrontLeft,WheelInPuddleDepthFrontRight,WheelInPuddleDepthRearLeft,WheelInPuddleDepthRearRight,SurfaceRumbleFrontLeft,SurfaceRumbleFrontRight,SurfaceRumbleRearLeft,SurfaceRumbleRearRight,TireSlipAngleFrontLeft,TireSlipAngleFrontRight,TireSlipAngleRearLeft,TireSlipAngleRearRight,TireCombinedSlipFrontLeft,TireCombinedSlipFrontRight,TireCombinedSlipRearLeft,TireCombinedSlipRearRight,SuspensionTravelMetersFrontLeft,SuspensionTravelMetersFrontRight,SuspensionTravelMetersRearLeft,SuspensionTravelMetersRearRight,CarOrdinal,CarClass,CarPerformanceIndex,DrivetrainType,NumCylinders,PositionX,PositionY,PositionZ,Speed,Power,Torque,TireTempFl,TireTempFr,TireTempRl,TireTempRr,Boost,Fuel,Distance,BestLapTime,LastLapTime,CurrentLapTime,CurrentRaceTime,Lap,RacePosition,Accelerator,Brake,Clutch,Handbrake,Gear,Steer,NormalDrivingLine,NormalAiBrakeDifference
True,736211046,7999.995,1318.3582,1810.9711,0.07625979,0.036873825,1.1663878,0.001102984,0.0008480832,1.112364,0.0039127325,-3.733444E-05,-0.0033548388,-1.9902067,-0.0044319583,-0.0009910313,0.38000408,0.38530192,0.4351026,0.4403923,-0.0027051228,-0.002700976,0.053538714,0.052284002,3.290273,3.290478,3.4547927,3.4513137,0,0,0,0,0,0,0,0,0,0,0,0,0.0012523341,0.0015050634,0.0006985673,0.0009974125,0.0029809445,0.003092004,0.05354327,0.052293517,-0.0010781325,-0.00031440333,0.002779983,0.0035742335,50,3,32,1,8,-5218.0527,179.4806,-437.39633,1.1123649,22875.742,120.96957,98.16708,98.19676,98.36159,98.36159,-11.387983,1,0,0,0,0,368.90018,0,0,255,0,0,0,1,0,0,0
True,736211156,7999.995,1318.3582,2209.4749,-0.052035898,-0.008517136,1.0353365,0.005105227,-0.00025866972,1.2371508,-0.0036315552,-6.951778E-05,-0.013803477,-1.9902103,-0.0043836026,-0.0018271795,0.37407187,0.38502365,0.4271665,0.43649724,-0.005010272,-0.004975985,0.101585865,0.096722566,3.6618078,3.6622217,3.9900405,3.9770176,0,0,0,0,0,0,0,0,0,0,0,0,0.0015405463,0.0018054923,0.00063859473,0.0009471501,0.0052417656,0.0052934135,0.10158788,0.0967272,-0.0019333176,-0.00035451725,0.0015883669,0.002989389,50,3,32,1,8,-5218.16,179.48123,-437.44366,1.2371613,61461.457,267.1309,98.138596,98.16833,98.35629,98.35629,-7.7174444,1,0,0,0,0,369.0002,0,0,255,0,0,0,1,0,0,0
True,736211250,7999.995,1318.3582,2114.1838,-0.10722566,-0.12025876,3.7109437,0.001804769,-0.015171653,1.6455134,-0.034709744,-0.00025674864,-0.0029010233,-1.9902186,-0.0061067413,-0.0029584689,0.3536592,0.37386382,0.42337334,0.44258747,-0.016325302,-0.016190698,0.3550578,0.33902657,4.876487,4.877317,5.9992833,5.958796,0,0,0,0,0,0,0,0,0,0,0,0,-0.0017827584,-0.0014278213,-0.0031571928,-0.0026878067,0.016422354,0.016253535,0.35507184,0.33903724,-0.0048759915,-0.00196331,0.0010188222,0.0039038435,50,3,32,1,8,-5218.289,179.48138,-437.50067,1.6455842,25364.953,113.92136,98.112854,98.142715,98.40603,98.40603,-11.025001,1,0,0,0,0,369.10016,0,0,0,0,0,0,1,0,0,0
True,736211343,7999.995,1318.3582,1998.013,0.111292005,-0.15512493,5.3791046,0.0013101101,-0.03880973,2.197371,-0.042897712,-0.0004247357,-0.004442538,-1.9902413,-0.010403306,-0.003050436,0.31612438,0.33759046,0.44422117,0.46471763,-0.012319667,-0.012224295,0.27411038,0.26297,6.5373454,6.538854,7.4020433,7.3737574,0,0,0,0,0,0,0,0,0,0,0,0,0.0020305521,0.0025000442,-0.00013010066,0.0008806671,0.012485886,0.012477324,0.2741104,0.26297146,-0.010286979,-0.007192448,0.0041491464,0.007226713,50,3,32,1,8,-5218.466,179.4801,-437.57947,2.197714,55604.664,265.8992,98.09015,98.12013,98.505615,98.505615,-7.712983,1,0,0,0,0,369.2002,0,0,255,0,0,0,1,0,0,0
True,736211484,7999.995,1318.3582,2276.9583,0.11238265,0.099366106,6.9167213,0.0063337088,-0.037860036,3.06394,-0.035691697,-0.0015050876,-0.017468583,-1.9903159,-0.015279383,-0.004615741,0.27633065,0.30752352,0.480928,0.5125178,-0.020402433,-0.020136623,0.626783,0.5751808,9.075025,9.0815115,11.125093,10.978944,0,0,0,0,0,0,0,0,0,0,0,0,0.0038862545,0.004333215,-0.002992071,-0.0009908952,0.020769263,0.02059758,0.62679017,0.57518166,-0.016023614,-0.011526875,0.009660725,0.014403969,50,3,32,1,8,-5218.7837,179.47917,-437.72064,3.0641806,113485.266,476.582,98.061646,98.09207,98.65558,98.65558,-2.8174877,1,0,0,0,0,369.33392,0,0,255,0,0,0,1,0,0,0
True,736211578,7999.995,1318.3582,2403.0566,-0.037661314,0.08927106,8.619083,0.010883331,-0.037586022,3.98423,-0.01846418,-0.013746142,-0.00044544553,-1.9908177,-0.018552277,-0.0061465427,0.23490714,0.2799372,0.49176067,0.54392564,-0.022687865,-0.023443798,4.9286747,4.608985,11.756779,11.811058,27.092112,26.491507,0,0,0,0,0,0,0,0,0,0,0,0,0.0069867168,0.007068442,-0.03606127,-0.03191149,0.023739282,0.02448621,4.928807,4.6090956,-0.021995194,-0.015503697,0.011287253,0.019119889,50,3,32,1,8,-5219.107,179.48164,-437.86404,3.9844222,147249.84,587.74835,98.04478,98.076035,101.644875,101.644875,-0.08480835,1,0,0,0,0,369.43393,0,0,255,0,0,0,1,0,0,0
True,736211687,7999.995,1318.3582,2534.2124,0.032785654,-0.25863233,8.295523,0.02417171,-0.07326901,4.807196,0.004184369,-0.034609478,0.015013103,-1.993369,-0.019047229,-0.005079095,0.21757282,0.25641364,0.48386553,0.5371372,-0.02188621,-0.022329897,5.5190187,5.071014,14.134027,14.277157,30.915997,30.30248,0,0,0,0,0,0,0,0,0,0,0,0,0.011963287,0.011781784,-0.08127971,-0.07539453,0.024942463,0.02524747,5.519617,5.071574,-0.024494097,-0.018894836,0.010101799,0.018100597,50,3,32,1,8,-5219.5107,179.48436,-438.04294,4.807815,129155.984,487.7164,98.02905,98.06113,109.21662,109.21662,-2.4499998,1,0,0,0,0,369.53403,0,0,0,0,0,0,1,0,0,0
True,736211781,7999.995,1318.3582,2587.5903,0.014411211,-0.3599723,7.674391,0.037801027,-0.10961138,5.560961,0.0027188053,-0.034740932,0.00014879118,-1.9970407,-0.018540133,-0.004122979,0.22551955,0.25289887,0.4902957,0.51789963,-0.020411206,-0.020113345,4.806353,4.7877836,16.370026,16.519814,31.002335,31.505575,0,0,0,0,0,0,0,0,0,0,0,0,0.0029307967,0.002948676,-0.07908935,-0.07710149,0.020620545,0.020328337,4.8070035,4.7884045,-0.023348503,-0.01940152,0.011067294,0.015212052,50,3,32,1,8,-5219.9854,179.48486,-438.254,5.5621696,88264.516,325.3848,98.01468,98.04723,116.394165,116.394165,-6.124998,1,0,0,0,0,369.6339,0,0,0,0,0,0,1,0,0,0
True,736211921,7999.995,1318.3582,2816.3984,-0.12189317,-0.16769212,7.7086926,0.035363674,-0.11828232,6.61389,-0.001970851,-0.024341943,-0.0069406806,-2.0002375,-0.018033555,-0.0063205245,0.22763385,0.2701841,0.4899815,0.53080887,-0.018811468,-0.018610902,4.367814,4.1600695,19.53227,19.634789,34.031685,34.003506,0,0,0,0,0,0,0,0,0,0,0,0,-0.0036736806,-0.0034282831,-0.05226869,-0.04870483,0.019166827,0.018924028,4.3681264,4.1603546,-0.023043707,-0.016909696,0.0110201165,0.01715039,50,3,32,1,8,-5220.7285,179.48509,-438.5877,6.6150417,163705.33,557.0249,97.996826,98.030365,125.64309,125.64309,-1.5914564,1,0,0,0,0,369.76715,0,0,255,0,0,0,1,0,0,0
True,736212015,7999.995,1318.3582,3095.1748,-0.23677278,-0.01906988,8.375513,0.03540182,-0.11004329,7.48612,0.0008522022,-0.029291853,0.0060470123,-2.0028913,-0.017957147,-0.006360456,0.22540714,0.26752228,0.49502653,0.53893006,-0.01597875,-0.015739966,4.0114894,3.9831226,22.110668,22.233747,37.208317,37.56121,0,0,0,0,0,0,0,0,0,0,0,0,-0.0028607394,-0.0026766385,-0.054678638,-0.051070586,0.016232815,0.015965931,4.011862,3.98345,-0.023364708,-0.017293423,0.011777632,0.018369794,50,3,32,1,8,-5221.3716,179.48717,-438.8797,7.487013,165603.66,512.35364,97.98501,98.01951,132.2428,132.2428,-2.4499998,1,0,0,0,0,369.86707,0,0,0,0,0,0,1,0,0,0
True,736212109,7999.995,1318.3582,3121.2622,-0.2194848,-0.014683794,8.516611,0.036866188,-0.125986,8.311857,-0.0054549356,-0.03007001,0.010209087,-2.0059114,-0.018529352,-0.005362969,0.2294629,0.26210544,0.50743836,0.5405983,-0.018978473,-0.018587248,3.063929,3.0238733,24.550451,24.677195,37.774136,37.625584,0,0,0,0,0,0,0,0,0,0,0,0,-0.0042147306,-0.0040440834,-0.050981976,-0.04751205,0.019440843,0.019022103,3.064353,3.0242467,-0.022780031,-0.018074311,0.013641287,0.018620279,50,3,32,1,8,-5222.088,179.48872,-439.2075,8.312894,109459.57,334.37994,97.973495,98.00868,138.35571,138.35571,-6.124998,1,0,0,0,0,369.96698,0,0,0,0,0,0,1,0,0,0
True,736212218,7999.995,1318.3582,2839.0984,-0.43290854,-0.28029022,7.90634,0.032110214,-0.16473015,9.143023,-0.018131463,-0.026385296,0.014536727,-2.008712,-0.0195009,-0.00425857,0.2329987,0.25541872,0.4912171,0.5158585,-0.015032977,-0.014803578,1.6156683,1.5382506,27.051777,27.16255,34.344696,34.238846,0,0,0,0,0,0,0,0,0,0,0,0,-0.004673067,-0.0045357114,-0.0428388,-0.0394865,0.015742553,0.0154828485,1.6162361,1.5387573,-0.022270314,-0.01903826,0.011205643,0.014905572,50,3,32,1,8,-5222.884,179.49121,-439.57507,9.144563,46898.33,157.15794,97.96344,97.99905,142.04114,142.04114,-9.799998,1,0,0,0,0,370.0671,0,0,0,0,0,0,1,0,0,0
True,736212343,7999.995,1318.3582,2661.253,-0.35767698,-0.01335432,7.72739,0.0034592152,-0.17819405,10.2415905,-0.002707325,-0.007798626,0.0046435194,-2.01105,-0.021541988,-0.0029823063,0.24082975,0.25247976,0.51446563,0.5252761,-0.009281452,-0.00869015,0.34268132,0.3373192,30.356834,30.392279,32.140835,32.146526,0,0,0,0,0,0,0,0,0,0,0,0,0.002095513,0.002226172,-0.009418731,-0.006127765,0.009515068,0.008970762,0.34281072,0.33737484,-0.021141395,-0.019461937,0.014696434,0.016319647,50,3,32,1,8,-5224.062,179.49516,-440.12643,10.243141,106393.625,382.27783,97.95178,97.98747,140.12515,140.12515,-5.2664557,1,0,0,0,0,370.20056,0,0,255,0,0,0,1,0,0,0
True,736212453,7999.995,1318.3582,2945.9895,-0.066715956,-0.0046981536,7.5589356,8.583069E-06,-0.18104506,10.967963,-0.003454059,-0.001884984,0.0042292057,-2.011463,-0.021601439,-0.0024386097,0.25048006,0.257842,0.5128607,0.51995397,-0.012285159,-0.012205584,0.53730065,0.5381771,32.506718,32.51469,35.577274,35.588413,0,0,0,0,0,0,0,0,0,0,0,0,0.00017136763,0.00039304773,-0.0034144274,-0.00040097733,0.012286354,0.01221191,0.5373115,0.5381772,-0.019750215,-0.018688925,0.014455456,0.015520513,50,3,32,1,8,-5225.023,179.50006,-440.57904,10.969457,173481.97,564.0608,97.94349,97.9792,138.21048,138.21048,-1.5924864,1,0,0,0,0,370.30072,0,0,255,0,0,0,1,0,0,0
True,736212546,7999.995,1318.3582,3345.7004,-0.13093114,-0.0721073,8.381279,-0.00038909912,-0.19662878,11.846361,-0.0073893317,8.4956264E-07,0.0043280195,-2.011537,-0.02230955,-0.0019818768,0.24543507,0.25105003,0.51713413,0.5204814,-0.0138738705,-0.01355934,0.85473716,0.85825694,35.109566,35.110977,40.40183,40.419594,0,0,0,0,0,0,0,0,0,0,0,0,-0.0007470274,-0.00055478886,-0.0020863274,0.0009165729,0.0138939675,0.013570685,0.8547397,0.8582574,-0.020477496,-0.01966805,0.015097111,0.015599713,50,3,32,1,8,-5226.0557,179.5064,-441.06628,11.847992,225637.67,646.1611,97.93722,97.97297,136.54012,136.54012,-0.01957035,1,0,0,0,0,370.4008,0,0,255,0,0,0,1,0,0,0
True,736212687,7999.995,1318.3582,3688.2576,0.001139164,-0.29376304,8.93171,-0.0012931824,-0.23471546,13.051802,0.011639814,0.0009200633,0.0045710756,-2.011464,-0.022128597,-0.0013811946,0.2290589,0.23372293,0.52421397,0.5237882,-0.014321594,-0.014100668,0.8770637,0.8811869,38.65978,38.656868,44.540295,44.556213,0,0,0,0,0,0,0,0,0,0,0,0,-0.0007294599,-0.0007281229,-0.0013248875,0.0017928309,0.014340159,0.014119455,0.8770647,0.8811887,-0.022838272,-0.02216591,0.01616016,0.016096234,50,3,32,1,8,-5227.561,179.5149,-441.77664,13.053911,181872.08,471.22202,97.93142,97.96711,134.6571,134.6571,-3.6749992,1,0,0,0,0,370.53436,0,0,0,0,0,0,1,0,0,0
True,736212781,7999.995,1318.3582,3624.25,0.09810805,-0.407596,8.507042,-0.0016665459,-0.25243407,13.879862,0.029477607,0.0008202262,0.0038533164,-2.0113716,-0.020152716,-0.0009458445,0.22564669,0.22905177,0.5228248,0.5222339,-0.010659794,-0.010764275,0.38562688,0.3870222,41.11976,41.115402,43.774574,43.775715,0,0,0,0,0,0,0,0,0,0,0,0,-0.00035031876,-0.0004075526,-0.0010887836,0.0019611223,0.010665549,0.010771987,0.38562843,0.38702714,-0.023330174,-0.0228393,0.015951578,0.015862856,50,3,32,1,8,-5228.78,179.51904,-442.35178,13.882158,105002.49,276.534,97.9287,97.96433,133.27513,133.27513,-7.349998,1,0,0,0,0,370.63425,0,0,0,0,0,0,1,0,0,0
True,736212890,7999.995,1318.3582,3558.9106,1.1151521,-0.4523486,4.3805513,0.07657671,-0.23151606,14.269477,0.06442596,0.06297927,0.0054417923,-2.0080764,-0.015297394,0.0006089145,0.25467345,0.24450968,0.5133549,0.5063001,-0.0021813794,-0.0029262626,0.099174365,0.12131235,42.423492,42.151325,43.04023,42.931683,0,0,0,0,0,0,0,0,0,0,0,0,-0.06344355,-0.0636917,-0.0065622358,-0.0041092965,0.06348104,0.06375889,0.09939124,0.12138193,-0.019145697,-0.020610899,0.014529653,0.013470363,50,3,32,1,8,-5230.058,179.51979,-442.94678,14.27156,31646.656,84.901474,97.965836,98.00032,131.80138,131.80138,-11.024999,1,0,0,0,0,370.73407,0,0,0,0,0,0,1,0,0,0
True,736212984,7999.995,1318.3582,3464.9539,0.10302341,-0.18981399,0.6772936,-0.004869461,-0.15308993,14.275713,0.062001348,0.02898574,-0.0045723654,-2.003644,-0.008576189,-5.0689785E-05,0.30864498,0.30174994,0.48680505,0.4829346,0.0018503732,0.0014474798,-0.051088553,-0.050766576,42.398766,42.27308,41.908215,41.79399,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112706935,-0.010847433,0.014880602,0.0164243,0.011421576,0.010943582,0.053211585,0.053357314,-0.011365205,-0.012359187,0.010543168,0.009962015,50,3,32,1,8,-5231.359,179.51712,-443.54883,14.276535,-37120.375,-102.241875,97.975784,98.01004,130.33345,130.33345,-14.699999,1,0,0,0,0,370.83435,0,0,0,0,0,0,1,0,0,0
True,736213109,7999.995,1318.3582,3401.1677,0.034291863,0.28545123,-2.0365329,-0.0064530373,-0.049368937,14.019702,0.0032572283,0.00845027,-0.0024282404,-2.0014284,-0.004126882,-0.0004542788,0.35147712,0.346015,0.4540324,0.45239946,0.0027835562,0.0026119286,-0.06414974,-0.06505888,41.66721,41.630123,41.10048,41.06086,0,0,0,0,0,0,0,0,0,0,0,0,-0.0011481564,-0.00083300134,0.0066271587,0.0073707965,0.0030110544,0.0027415438,0.064491145,0.065475084,-0.0051905587,-0.0059779733,0.0056223124,0.0053771324,50,3,32,1,8,-5233.071,179.51532,-444.33823,14.019791,-35315.805,-99.12036,97.97523,98.00892,128.52701,128.52701,-14.7,1,0,0,0,0,370.9676,0,0,0,0,0,0,1,0,0,0
True,736213218,7999.995,1318.3582,3358.1426,1.5471635,0.16876966,-1.7699692,0.112775326,-0.044051044,13.824083,-0.013797751,0.06303423,0.022320282,-1.9994687,-0.004926352,2.341915E-05,0.34099916,0.3391653,0.44309255,0.43755662,0.00213621,0.0069316253,-0.0581907,-0.06116314,41.181446,40.945984,40.695007,40.426987,0,0,0,0,0,0,0,0,0,0,0,0,0.22590347,0.24258332,-0.01946349,-0.01909855,0.22591357,0.24268234,0.061359476,0.06407561,-0.006701052,-0.006965421,0.0039796866,0.003148459,50,3,32,1,8,-5234.337,179.5171,-444.91595,13.824613,-34153.684,-97.08365,97.99213,98.02472,127.27139,127.27139,-14.7,1,0,0,0,0,371.06754,0,0,0,0,0,0,1,127,0,0
