IsRaceOn,TimestampMS,EngineMaxRpm,EngineIdleRpm,CurrentEngineRpm,AccelerationX,AccelerationY,AccelerationZ,VelocityX,VelocityY,VelocityZ,AngularVelocityX,AngularVelocityY,AngularVelocityZ,Yaw,Pitch,Roll,NormalizedSuspensionTravelFrontLeft,NormalizedSuspensionTravelFrontRight,NormalizedSuspensionTravelRearLeft,NormalizedSuspensionTravelRearRight,TireSlipRatioFrontLeft,TireSlipRatioFrontRight,TireSlipRatioRearLeft,TireSlipRatioRearRight,WheelRotationSpeedFrontLeft,WheelRotationSpeedFrontRight,WheelRotationSpeedRearLeft,WheelRotationSpeedRearRight,WheelOnRumbleStripFrontLeft,WheelOnRumbleStripFrontRight,WheelOnRumbleStripRearLeft,WheelOnRumbleStripRearRight,WheelInPuddleDepthFrontLeft,WheelInPuddleDepthFrontRight,WheelInPuddleDepthRearLeft,WheelInPuddleDepthRearRight,SurfaceRumbleFrontLeft,SurfaceRumbleFrontRight,SurfaceRumbleRearLeft,SurfaceRumbleRearRight,TireSlipAngleFrontLeft,TireSlipAngleFrontRight,TireSlipAngleRearLeft,TireSlipAngleRearRight,TireCombinedSlipFrontLeft,TireCombinedSlipFrontRight,TireCombinedSlipRearLeft,TireCombinedSlipRearRight,SuspensionTravelMetersFrontLeft,SuspensionTravelMetersFrontRight,SuspensionTravelMetersRearLeft,SuspensionTravelMetersRearRight,CarOrdinal,CarClass,CarPerformanceIndex,DrivetrainType,NumCylinders,PositionX,PositionY,PositionZ,Speed,Power,Torque,TireTempFl,TireTempFr,TireTempRl,TireTempRr,Boost,Fuel,Distance,BestLapTime,LastLapTime,CurrentLapTime,CurrentRaceTime,Lap,RacePosition,Accelerator,Brake,Clutch,Handbrake,Gear,Steer,NormalDrivingLine,NormalAiBrakeDifference
True,736008468,8499.995,834.9604,1784.6145,0.20022005,-0.053533804,2.4769526,0.0017974377,-0.006641804,0.25426075,-0.029429633,-4.8974667E-05,-0.004396731,1.1187128,-0.0026857704,0.004014946,0.36682418,0.36986157,0.42248708,0.42554894,0.070265755,0.06558108,0.101158716,0.0972656,1.053957,1.0527543,1.1203579,1.1164016,0,0,0,0,0,0,0,0,0,0,0,0,2.2585904E-05,0.0013179013,0.0003661854,0.00036607895,0.070265755,0.06559432,0.10115938,0.097266294,-0.0011083186,-0.0006415248,0.0016807914,0.0021819174,107,3,32,2,4,-5922.0024,180.68698,-763.6961,0.25435382,30134.31,160.0702,195.2708,195.2027,177.56308,177.56308,-5.4327784,1,0,0,0,0,166.32986,0,0,255,0,0,0,1,0,0,0
True,736008609,8499.995,834.9604,2093.0447,-0.15003765,-0.0129394345,3.8073912,0.00224635,-0.010861467,0.78380084,-0.02981892,-0.0013207908,-0.0048080143,1.1186953,-0.006843621,0.003530484,0.34482452,0.35121006,0.4569343,0.46333587,-0.03086063,0.27463293,-0.03061481,-0.027005035,3.5002618,2.566651,3.6064444,3.5979254,0,0,0,0,0,0,0,0,0,0,0,0,-0.0064339675,0.0048253224,0.004546376,0.0051869107,0.03152419,0.2746753,0.030950543,0.027498655,-0.0044892877,-0.003507942,0.007318631,0.008366346,107,3,32,2,4,-5921.9414,180.68607,-763.6671,0.7838793,71733.27,328.35855,195.10785,195.03127,177.5156,177.5156,-0.35019302,1,0,0,0,0,166.46248,0,0,255,0,0,0,1,0,0,0
True,736008703,8499.995,834.9604,2169.776,0.01101017,0.0052001774,5.523872,0.0029613376,-0.012101482,1.3682289,-0.023425672,0.00046511134,-0.0067195594,1.1186484,-0.009558069,0.0029745623,0.3292366,0.3376703,0.48357198,0.49048877,0.3866522,-0.008080272,0.31296384,0.4352929,4.3765855,5.398569,4.632723,4.3819284,0,0,0,0,0,0,0,0,0,0,0,0,-0.007386117,0.01968676,-0.009180662,-0.006284471,0.38672274,0.021280492,0.31309846,0.43533826,-0.006884888,-0.00558877,0.011678308,0.012810349,107,3,32,2,4,-5921.845,180.68578,-763.62067,1.3682857,94085.79,414.19498,195.02713,194.94073,177.52206,177.52206,6.783925,1,0,0,0,0,166.56155,0,0,255,0,0,0,1,0,0,0
True,736008812,8499.995,834.9604,2180.1536,-0.10907197,0.14724693,7.4938145,0.005241096,0.0015243818,2.1875286,-0.020159114,-0.00024202684,-0.011491762,1.1185529,-0.0115620755,0.0020919214,0.31036237,0.31620452,0.5101058,0.51107174,0.6521128,-0.005220041,0.72662175,0.7139762,6.939151,8.463793,6.9392395,6.9538856,0,0,0,0,0,0,0,0,0,0,0,0,-0.0028413497,0.024627753,-0.015674978,-0.011314546,0.652119,0.025174888,0.7267908,0.71406585,-0.009785533,-0.008887693,0.016020983,0.016179085,107,3,32,2,4,-5921.687,180.68707,-763.544,2.187535,119045.88,521.39386,194.98186,194.87148,177.56068,177.56068,16.56269,1,0,0,0,0,166.66096,0,0,255,0,0,0,1,0,0,0
True,736008906,8499.995,834.9604,2187.0059,-0.0019927025,0.009280058,8.6274395,0.0062479973,-0.0021564076,3.065373,-0.032605782,0.0015645662,-0.0113435695,1.1184815,-0.013842665,0.0009501955,0.27492827,0.28349617,0.5105062,0.51476204,0.69976324,0.06907427,0.20708613,0.8711226,10.042641,11.306791,11.253232,9.823409,0,0,0,0,0,0,0,0,0,0,0,0,-0.020034682,0.008243597,0.0013857584,0.006542343,0.70004994,0.06956445,0.20709077,0.87114716,-0.015231147,-0.013914406,0.016086519,0.016783059,107,3,32,2,4,-5921.4517,180.69073,-763.4303,3.0653799,151577.81,661.7494,194.9625,194.82861,177.61752,177.61752,29.014774,1,0,0,0,0,166.76059,0,0,255,0,0,0,1,0,0,0
True,736009031,8499.995,834.9604,2299.5967,-0.08283615,-0.45104927,11.022613,0.0054177046,-0.082246065,4.534962,-0.059514184,-0.0013536506,-0.010422289,1.1186188,-0.02001986,-0.0005717408,0.2186309,0.23723227,0.52767944,0.5441019,0.68653166,0.39243543,0.4138036,0.362617,16.582829,15.800548,15.891591,15.78154,0,0,0,0,0,0,0,0,0,0,0,0,-0.01259,0.016737968,-0.0071319677,0.0007349712,0.6866471,0.39279222,0.41386506,0.36261773,-0.02388309,-0.021024376,0.01889719,0.021584988,107,3,32,2,4,-5920.9946,180.6943,-763.20935,4.535711,219360.77,914.1649,194.94208,194.77698,177.69403,177.69403,50.30943,1,0,0,0,0,166.89471,0,0,255,0,0,0,1,0,0,0
True,736009140,8499.995,834.9604,2504.6404,0.008647919,-0.46296048,13.207876,0.0015230179,-0.156222,5.8778563,-0.0563005,-0.0070573646,-0.0077715144,1.1182089,-0.025934486,-0.0014394134,0.18558997,0.20856911,0.5693408,0.592843,1.5072509,0.5705546,0.55111766,0.46489897,22.976246,20.619753,20.58922,20.405603,0,0,0,0,0,0,0,0,0,0,0,0,-0.0016843984,0.027998175,-0.014159219,-0.0027130868,1.5072519,0.57124114,0.5512995,0.4649069,-0.028960913,-0.025429413,0.025715739,0.02956225,107,3,32,2,4,-5920.527,180.69427,-762.9825,5.879932,266434.88,1016.87604,195.58585,194.78857,177.81007,177.81007,56.935223,1,0,0,0,0,166.99446,0,0,255,0,0,0,1,0,0,0
True,736009234,8499.995,834.9604,2554.2273,-0.21302319,-0.35662827,13.984251,-0.003260374,-0.21616048,7.3296623,-0.03361853,-0.011124272,-0.0017405925,1.117279,-0.030541321,-0.001921924,0.16354698,0.18863307,0.6042055,0.6330647,1.5166492,0.7219766,0.5739577,0.49320632,28.507387,26.096157,25.677088,25.484993,0,0,0,0,0,0,0,0,0,0,0,0,0.0023184475,0.032396175,-0.017429471,-0.0028138384,1.516651,0.72270304,0.57422227,0.49321434,-0.032348543,-0.02849324,0.0314219,0.036145166,107,3,32,2,4,-5919.929,180.69443,-762.6912,7.3328495,277877.25,1039.1002,196.9202,194.85414,177.97002,177.97002,58.376102,1,0,0,0,0,167.09491,0,0,255,0,0,0,1,0,0,0
True,736009375,8499.995,834.9604,2332.559,-0.10605812,-0.40203118,14.616257,-0.010617495,-0.2821075,9.2679,0.004820029,-0.013538627,0.009851504,1.1153477,-0.032120105,-0.0010053741,0.15013608,0.17702816,0.6182162,0.6441301,1.05608,0.6316492,0.49803635,0.47276032,33.954773,32.530838,32.03518,32.00099,0,0,0,0,0,0,0,0,0,0,0,0,0.002428278,0.032551814,-0.017239995,-0.0017791198,1.0560827,0.6324874,0.49833465,0.47276366,-0.034409568,-0.030276716,0.03371498,0.037956193,107,3,32,2,4,-5918.9326,180.69601,-762.20306,9.2722,249324.64,1023.43274,198.99188,194.98053,178.21767,178.21767,58.719364,1,0,0,0,0,167.22821,0,0,255,0,0,0,1,0,0,0
True,736009468,8499.995,834.9604,2656.7456,-0.09341526,-0.4160169,13.919891,-0.0091257095,-0.31150508,10.643372,0.015499976,-0.0053233006,0.01262573,1.1144625,-0.030881235,0.00015781539,0.16149394,0.18059912,0.61433923,0.6346108,0.7099554,0.6586755,0.46876362,0.47015566,37.630657,37.433887,36.673687,36.703396,0,0,0,0,0,0,0,0,0,0,0,0,-0.008817031,0.021433903,-0.009793843,0.004552037,0.7100101,0.6590241,0.46886593,0.4701777,-0.03266406,-0.02972792,0.033080444,0.036398202,107,3,32,2,4,-5918.0444,180.69768,-761.7662,10.647932,290922.8,1049.4434,198.88953,195.03094,178.33273,178.33273,58.759403,1,0,0,0,0,167.32742,0,0,255,0,0,0,1,0,0,0
True,736009578,8499.995,834.9604,3008.3542,0.062339306,-0.39388582,14.23221,-0.006925106,-0.33527154,12.031069,0.011271976,-0.0021014041,0.008842756,1.1141318,-0.029542537,0.001235165,0.16881251,0.18222098,0.61021066,0.62416613,0.7025651,0.689467,0.47877857,0.4812461,42.527832,42.475296,41.53202,41.553467,0,0,0,0,0,0,0,0,0,0,0,0,-0.012159577,0.018184613,-0.0066824122,0.0067091743,0.7026703,0.6897068,0.4788252,0.48129287,-0.03153932,-0.02947867,0.032404736,0.03468877,107,3,32,2,4,-5917.034,180.69957,-761.2693,12.035741,332911.66,1060.2463,198.743,195.08842,178.4433,178.4433,58.768154,1,0,0,0,0,167.4265,0,0,255,0,0,0,1,0,0,0
True,736009703,8499.995,834.9604,3467.3462,-0.11071825,-0.47059625,13.659843,-0.0050621033,-0.38249642,13.877105,0.009858906,-0.001022435,0.0063552754,1.1139462,-0.028202944,0.0022069726,0.1674156,0.17710215,0.6077889,0.61594355,0.69977254,0.6784387,0.4762156,0.47986147,49.02083,48.899357,47.88696,47.909794,0,0,0,0,0,0,0,0,0,0,0,0,-0.013578932,0.016749948,-0.0061775916,0.0069502783,0.69990426,0.6786455,0.47625566,0.4799118,-0.031754002,-0.030265346,0.03200838,0.033343017,107,3,32,2,4,-5915.493,180.70172,-760.5112,13.882377,375034.88,1035.4905,198.5623,195.16966,178.59193,178.59193,58.770275,1,0,0,0,0,167.5588,0,0,255,0,0,0,1,0,0,0
True,736009796,8499.995,834.9604,3774.8186,0.0652976,-0.5130024,13.753998,-0.00466156,-0.42108545,15.235512,0.008474888,-0.0007485816,0.0059206705,1.1138592,-0.027282676,0.0028158803,0.1673198,0.17599738,0.60561144,0.6108985,0.5963845,0.57530123,0.43625912,0.44046214,53.137398,53.006752,52.28501,52.312847,0,0,0,0,0,0,0,0,0,0,0,0,-0.013840553,0.01622299,-0.0062135314,0.007013695,0.5965451,0.57552993,0.43630338,0.440518,-0.031768724,-0.03043513,0.031652004,0.032517314,107,3,32,2,4,-5914.184,180.70187,-759.86725,15.24133,391810.7,993.33325,198.41516,195.20401,178.68985,178.68985,58.77052,1,0,0,0,0,167.65884,0,0,255,0,0,0,1,0,0,0
True,736009937,8499.995,834.9604,4143.3394,0.032683372,-0.33051458,12.88619,-0.0050287247,-0.45538554,16.935452,0.0032264993,-0.000413212,0.0062940964,1.1137875,-0.026474414,0.0036212476,0.17964475,0.1880996,0.6013467,0.6050208,0.44815153,0.43857017,0.36771816,0.37079528,58.001953,57.93763,57.583652,57.603695,0,0,0,0,0,0,0,0,0,0,0,0,-0.013861527,0.015797514,-0.005879632,0.007047359,0.44836584,0.4388546,0.36776516,0.37086225,-0.029874593,-0.028575227,0.030954003,0.03155534,107,3,32,2,4,-5912.272,180.70067,-758.9265,16.941574,400477.4,924.68567,198.17441,195.1899,178.7798,178.7798,58.77052,1,0,0,0,0,167.79105,0,0,255,0,0,0,1,0,0,0
True,736010031,8499.995,834.9604,4407.431,-0.063242435,-0.08126393,11.931328,-0.0054807663,-0.46009287,18.132654,-0.0020103182,-0.00034331318,0.006513968,1.1137503,-0.026432438,0.0042625805,0.19432718,0.20274994,0.5978245,0.6013726,0.37644967,0.37071908,0.32995754,0.33279786,61.560406,61.518436,61.338116,61.358204,0,0,0,0,0,0,0,0,0,0,0,0,-0.013739822,0.015751407,-0.0054121623,0.006838146,0.37670034,0.37105355,0.33000192,0.3328681,-0.027618155,-0.02632372,0.030377552,0.03095825,107,3,32,2,4,-5910.6953,180.70113,-758.1507,18.138493,400540.56,869.04974,197.96494,195.14297,178.8195,178.8195,58.77052,1,0,0,0,0,167.8911,0,0,255,0,0,0,1,0,0,0
True,736010140,8499.995,834.9604,4665.3306,0.039021015,-0.013011932,11.25257,-0.0060019493,-0.46316466,19.254795,0.000628961,-0.00030409923,0.006872365,1.1137172,-0.026650302,0.004937747,0.19989978,0.20918481,0.5926231,0.5958403,0.3539501,0.34947067,0.3068246,0.30991077,65.17677,65.121414,64.920944,64.9433,0,0,0,0,0,0,0,0,0,0,0,0,-0.013843667,0.01595703,-0.0048817154,0.006568285,0.35422072,0.3498348,0.30686343,0.30998036,-0.02676174,-0.02533479,0.029526263,0.030052796,107,3,32,2,4,-5909.0107,180.70479,-757.3221,19.260365,400216.38,820.24304,197.7474,195.07895,178.8421,178.8421,58.77052,1,0,0,0,0,167.99136,0,0,255,0,0,0,1,0,0,0
True,736010265,8499.995,834.9604,4994.0137,0.026591778,-0.37352136,10.558595,-0.0071134567,-0.48192838,20.664114,0.019929314,-0.0004249052,0.0073956507,1.113679,-0.02515922,0.0059465086,0.19415332,0.20352028,0.58247447,0.5862552,0.33224928,0.33171263,0.2978103,0.29971537,69.69649,69.69465,69.52814,69.54325,0,0,0,0,0,0,0,0,0,0,0,0,-0.013563868,0.016275799,-0.004375586,0.0063369875,0.33252603,0.3321117,0.29784244,0.29978237,-0.027644873,-0.026205331,0.027865276,0.028484046,107,3,32,2,4,-5906.59,180.71141,-756.131,20.669733,399606.97,765.07745,197.46083,194.98506,178.85701,178.85701,58.77052,1,0,0,0,0,168.12633,0,0,255,0,0,0,1,0,0,0
True,736010406,8499.995,834.9604,5287.9673,0.07397652,-0.46433434,9.940884,-0.0066137314,-0.49179205,21.968435,0.01695923,-0.00080669316,0.0033298535,1.1136159,-0.022519551,0.006734899,0.20400587,0.20609225,0.5671638,0.57237,0.28253916,0.29303873,0.27766898,0.27695638,73.640305,73.73812,73.70311,73.69913,0,0,0,0,0,0,0,0,0,0,0,0,-0.012667022,0.01669324,-0.0037424935,0.0062674503,0.28282297,0.29351383,0.2776942,0.27702728,-0.026130706,-0.025810063,0.025359437,0.026211515,107,3,32,2,4,-5904.0376,180.7139,-754.87524,21.97394,397808.3,719.1834,197.1797,194.88232,178.8573,178.8573,58.77052,1,0,0,0,0,168.25958,0,0,255,0,0,0,1,0,0,0
True,736010500,8499.995,834.9604,5495.0327,-0.0166533,-0.23899248,9.211851,-0.0030498505,-0.48322457,22.890562,0.011188694,-0.001173416,-0.005570567,1.1135255,-0.021097101,0.006635189,0.22171074,0.21195836,0.5607884,0.56482553,0.25320673,0.2676297,0.26064134,0.2588287,76.45742,76.59608,76.624306,76.613846,0,0,0,0,0,0,0,0,0,0,0,0,-0.012138726,0.016973112,-0.0032760643,0.0060423445,0.25349754,0.26816738,0.26066193,0.2588992,-0.023409769,-0.024908543,0.024315998,0.024976745,107,3,32,2,4,-5902.0337,180.71385,-753.88934,22.895662,396090.56,689.036,196.97017,194.79875,178.8473,178.8473,58.77052,1,0,0,0,0,168.35905,0,0,255,0,0,0,1,0,0,0
True,736010609,8499.995,834.9604,5693.1753,0.022313356,-0.059934366,8.924367,0.00228405,-0.47279114,23.767687,-0.000723599,-0.0012216545,-0.012168473,1.1134065,-0.02057072,0.005695733,0.23719135,0.22098422,0.558638,0.55698365,0.234866,0.24172734,0.24456345,0.24363355,79.21878,79.29041,79.40307,79.402756,0,0,0,0,0,0,0,0,0,0,0,0,-0.012719432,0.016137157,-0.003714413,0.0051656514,0.23521017,0.24226539,0.24459165,0.24368832,-0.021030664,-0.023521423,0.023964047,0.023693293,107,3,32,2,4,-5899.959,180.71451,-752.8685,23.772387,394079.38,661.6342,196.76416,194.71097,178.82993,178.82993,58.77052,1,0,0,0,0,168.45808,0,0,255,0,0,0,1,0,0,0
True,736010734,8499.995,834.9604,5952.5483,0.05684781,0.04900527,8.475859,0.004336357,-0.47552508,24.890995,-0.0023403917,-0.000550178,-0.007010673,1.1132795,-0.021088332,0.0042887446,0.23904902,0.22811323,0.5599007,0.55109304,0.23144479,0.2273382,0.2300331,0.23061661,82.918365,82.87903,82.99379,83.00249,0,0,0,0,0,0,0,0,0,0,0,0,-0.014587265,0.014484608,-0.0047178254,0.003775082,0.23190403,0.22779916,0.23008147,0.2306475,-0.020745173,-0.022425815,0.024170712,0.022729203,107,3,32,2,4,-5897.035,180.7192,-751.43005,24.895536,390460.3,626.86914,196.49387,194.58714,178.79688,178.79688,58.77052,1,0,0,0,0,168.59187,0,0,255,0,0,0,1,0,0,0
True,736010875,8499.995,834.9604,6200.2764,-0.07569027,-0.3069632,7.8877325,0.00031661987,-0.4928828,25.949352,0.0137872305,-2.6340422E-07,0.0005969503,1.1132547,-0.02026617,0.003912073,0.2250649,0.22321625,0.5534181,0.5464415,0.22733177,0.22471252,0.22740357,0.22811772,86.35639,86.33039,86.45265,86.45901,0,0,0,0,0,0,0,0,0,0,0,0,-0.0147944195,0.014351598,-0.00436653,0.003877053,0.22781266,0.22517034,0.22744548,0.22815067,-0.022894293,-0.023178399,0.023109734,0.021967903,107,3,32,2,4,-5893.988,180.72528,-749.9303,25.954035,386750.1,596.0621,196.23747,194.46445,178.75749,178.75749,58.77052,1,0,0,0,0,168.72539,0,0,255,0,0,0,1,0,0,0
