IsRaceOn,TimestampMS,EngineMaxRpm,EngineIdleRpm,CurrentEngineRpm,AccelerationX,AccelerationY,AccelerationZ,VelocityX,VelocityY,VelocityZ,AngularVelocityX,AngularVelocityY,AngularVelocityZ,Yaw,Pitch,Roll,NormalizedSuspensionTravelFrontLeft,NormalizedSuspensionTravelFrontRight,NormalizedSuspensionTravelRearLeft,NormalizedSuspensionTravelRearRight,TireSlipRatioFrontLeft,TireSlipRatioFrontRight,TireSlipRatioRearLeft,TireSlipRatioRearRight,WheelRotationSpeedFrontLeft,WheelRotationSpeedFrontRight,WheelRotationSpeedRearLeft,WheelRotationSpeedRearRight,WheelOnRumbleStripFrontLeft,WheelOnRumbleStripFrontRight,WheelOnRumbleStripRearLeft,WheelOnRumbleStripRearRight,WheelInPuddleDepthFrontLeft,WheelInPuddleDepthFrontRight,WheelInPuddleDepthRearLeft,WheelInPuddleDepthRearRight,SurfaceRumbleFrontLeft,SurfaceRumbleFrontRight,SurfaceRumbleRearLeft,SurfaceRumbleRearRight,TireSlipAngleFrontLeft,TireSlipAngleFrontRight,TireSlipAngleRearLeft,TireSlipAngleRearRight,TireCombinedSlipFrontLeft,TireCombinedSlipFrontRight,TireCombinedSlipRearLeft,TireCombinedSlipRearRight,SuspensionTravelMetersFrontLeft,SuspensionTravelMetersFrontRight,SuspensionTravelMetersRearLeft,SuspensionTravelMetersRearRight,CarOrdinal,CarClass,CarPerformanceIndex,DrivetrainType,NumCylinders,PositionX,PositionY,PositionZ,Speed,Power,Torque,TireTempFl,TireTempFr,TireTempRl,TireTempRr,Boost,Fuel,Distance,BestLapTime,LastLapTime,CurrentLapTime,CurrentRaceTime,Lap,RacePosition,Accelerator,Brake,Clutch,Handbrake,Gear,Steer,NormalDrivingLine,NormalAiBrakeDifference
True,735959281,8499.995,834.9604,5153.5864,-2.2729843,0.66058904,3.1493669,0.2745304,-0.6676241,54.654964,0.009230613,-0.006490895,-0.0026630634,-1.9888163,-0.014301778,-0.0038762116,0.30188096,0.3199603,0.53217345,0.5466056,0.1077354,0.0884991,0.10827099,0.10140914,178.99347,178.62839,179.07185,178.97925,0,0,0,0,0,0,0,0,0,0,0,0,-0.05041314,-0.020920498,-0.040090114,-0.03413308,0.11894705,0.09093821,0.11545485,0.106999435,-0.011088982,-0.008310497,0.019632712,0.021994755,107,3,32,2,4,-5280.4937,179.71199,-462.90384,54.65973,398295.47,738.1783,182.78012,182.93405,177.2555,177.2555,58.77052,1,0,0,0,0,121.14099,0,0,255,0,0,0,4,0,0,0
True,735959421,8499.995,834.9604,5189.5225,-1.2796874,0.9168649,3.0343475,0.0996933,-0.67758566,55.065037,-0.023899073,0.006166983,0.008866808,-1.9886599,-0.01583299,-0.0028591692,0.3141988,0.34275696,0.52536905,0.5502366,0.094344,0.09328187,0.097478144,0.09545004,180.14732,180.09967,180.25986,180.2003,0,0,0,0,0,0,0,0,0,0,0,0,-0.029077115,-0.0008047539,-0.015100865,-0.010016335,0.09872319,0.093285345,0.09864089,0.09597415,-0.009195939,-0.00480704,0.018519059,0.022589028,107,3,32,2,4,-5287.18,179.7292,-465.8483,55.069298,398084.25,732.7058,182.63875,182.79468,177.14977,177.14977,58.77052,1,0,0,0,0,121.274155,0,0,255,0,0,0,4,0,0,0
True,735959515,8499.995,834.9604,5235.7383,-0.39577484,-0.8844562,3.1293037,0.021368027,-0.72190344,55.359512,0.0017212891,0.007919193,-0.0057376022,-1.9878662,-0.014824552,-0.0026238484,0.27574274,0.2840252,0.5305879,0.5502872,0.11088709,0.11014405,0.13796079,0.13951723,181.45523,181.3877,182.0407,182.03772,0,0,0,0,0,0,0,0,0,0,0,0,-0.017568043,0.010133272,-0.00437401,0.002255343,0.11227013,0.110609196,0.13803011,0.13953547,-0.015105978,-0.013833106,0.019373208,0.022597313,107,3,32,2,4,-5292.2505,179.74623,-468.0913,55.36422,397656.88,725.2704,182.52336,182.6774,177.06966,177.06966,58.77052,1,0,0,0,0,121.37456,0,0,255,0,0,0,4,0,0,0
True,735959625,8499.995,834.9604,5247.9497,0.008776069,0.11053969,3.2153082,-0.014173508,-0.73775566,55.66928,0.0016985578,0.0053848675,0.013256759,-1.9871933,-0.015581698,-0.0024166147,0.27668568,0.2891771,0.5246436,0.52478606,0.09411012,0.091733135,0.10460834,0.10543029,182.05711,181.98535,182.35023,182.34181,0,0,0,0,0,0,0,0,0,0,0,0,-0.013808056,0.013850768,-0.0009325595,0.004569231,0.095117696,0.09277291,0.1046125,0.105529256,-0.014961064,-0.013041347,0.018400326,0.018423647,107,3,32,2,4,-5297.3364,179.7567,-470.34277,55.674168,397653.2,723.70636,182.41391,182.56964,176.99318,176.99318,58.77052,1,0,0,0,0,121.47473,0,0,255,0,0,0,4,0,0,0
True,735959718,8499.995,834.9604,5274.569,0.1483928,0.72665936,3.1825323,-0.025671005,-0.69163835,55.96571,-0.00028244266,0.0023526873,0.006610775,-1.9868082,-0.016127765,-0.0011907063,0.30390227,0.31050393,0.5245183,0.53341526,0.095603816,0.09415118,0.099595636,0.09989584,183.08191,182.99852,183.2058,183.20848,0,0,0,0,0,0,0,0,0,0,0,0,-0.011615504,0.01671051,0.0009599213,0.005810767,0.09630685,0.095622614,0.099600255,0.1000647,-0.010778338,-0.009763777,0.018379822,0.019835949,107,3,32,2,4,-5302.455,179.77347,-472.60733,55.969986,397390.88,719.59717,182.30624,182.46024,176.91484,176.91484,58.77052,1,0,0,0,0,121.574974,0,0,255,0,0,0,4,0,0,0
True,735959843,8499.995,834.9604,5322.0166,0.05563569,-1.2902725,2.9118247,-0.022647858,-0.7312008,56.3504,0.0023048308,0.00035914645,0.011844441,-1.9866459,-0.013602652,0.00022696514,0.25767756,0.2701428,0.50050557,0.5079301,0.10295212,0.108678505,0.12342473,0.12310825,184.48058,184.60655,184.95583,184.94551,0,0,0,0,0,0,0,0,0,0,0,0,-0.011643569,0.01595973,-0.0005439605,0.0048913965,0.10360845,0.10984412,0.12342593,0.123205386,-0.017882288,-0.015966594,0.01444976,0.015664905,107,3,32,2,4,-5309.293,179.79147,-475.63107,56.35515,397031.44,712.4062,182.15323,182.30818,176.80878,176.80878,58.77052,1,0,0,0,0,121.7081,0,0,255,0,0,0,4,0,0,0
True,735959953,8499.995,834.9604,5339.4077,0.10337049,-0.044860758,2.929059,-0.010417938,-0.7026536,56.646446,0.007661832,-0.00083580357,-0.015948458,-1.986667,-0.013456991,-0.00015402399,0.2970179,0.28503338,0.515093,0.51491773,0.092951566,0.09242731,0.10442369,0.105604835,185.20337,185.18378,185.50934,185.53816,0,0,0,0,0,0,0,0,0,0,0,0,-0.011292161,0.016334474,-0.0001346214,0.004816624,0.09363497,0.09385959,0.10442377,0.10571462,-0.01183635,-0.013678163,0.016837224,0.01680854,107,3,32,2,4,-5314.4575,179.79585,-477.91397,56.650806,396977.4,710.0804,182.04503,182.19662,176.73051,176.73051,58.77052,1,0,0,0,0,121.80804,0,0,255,0,0,0,4,0,0,0
True,735960046,8499.995,834.9604,5360.548,0.08188462,0.84469956,2.9216795,0.0007724762,-0.66425,56.935074,-0.023912918,-0.00068146933,0.0013517365,-1.986742,-0.014385522,-0.0008883727,0.3229104,0.32488734,0.5296861,0.52473396,0.08145819,0.08001908,0.09436509,0.0944982,185.93211,185.90457,186.26163,186.26625,0,0,0,0,0,0,0,0,0,0,0,0,-0.013519031,0.013317169,-0.0026736576,0.002023188,0.08257239,0.081119664,0.09440296,0.09451985,-0.007857114,-0.0075532943,0.019225612,0.018415123,107,3,32,2,4,-5319.645,179.80524,-480.20575,56.938946,396797.75,706.9448,181.93817,182.09076,176.65164,176.65164,58.77052,1,0,0,0,0,121.90789,0,0,255,0,0,0,4,0,0,0
True,735960156,8499.995,834.9604,5401.7734,-0.030506492,-0.064601146,2.672008,0.0006866455,-0.6773088,57.207558,0.0042213504,-0.0002477397,0.0073586823,-1.9867833,-0.014590807,-0.00029461645,0.3000287,0.3063355,0.5413914,0.5440085,0.10308816,0.10172038,0.12224925,0.122467816,187.28398,187.2533,187.74629,187.75258,0,0,0,0,0,0,0,0,0,0,0,0,-0.014609625,0.01349487,-0.0035487525,0.0023285258,0.10411825,0.10261163,0.12230075,0.12248995,-0.011373639,-0.010404393,0.021141365,0.021569699,107,3,32,2,4,-5324.861,179.82333,-482.50995,57.211563,396465.56,700.97375,181.82568,181.97705,176.57358,176.57358,58.77052,1,0,0,0,0,122.0078,0,0,255,0,0,0,4,0,0,0
True,735960281,8499.995,834.9604,5432.2935,0.012158513,0.050264798,2.8306465,-0.0010471344,-0.7302197,57.580627,0.014324205,-0.00011135776,-0.0064727655,-1.9867986,-0.015682315,0.0001833369,0.2952278,0.29590565,0.53404886,0.54080856,0.101548046,0.1051923,0.109892465,0.1102495,188.44258,188.5208,188.70302,188.71075,0,0,0,0,0,0,0,0,0,0,0,0,-0.013789319,0.015072785,-0.0022660661,0.0033790777,0.10248,0.10626669,0.10991583,0.11030127,-0.012111455,-0.012007281,0.019939646,0.021045983,107,3,32,2,4,-5331.859,179.84547,-485.60162,57.585255,396277.4,696.7615,181.67896,181.82913,176.46806,176.46806,58.77052,1,0,0,0,0,122.14107,0,0,255,0,0,0,4,0,0,0
