IsRaceOn,TimestampMS,MaxRPM,IdleRPM,RPM,AccelX,AccelY,AccelZ,LinVelX,LinVelY,LinVelZ,AngVelX,AngVelY,AngVelZ,Yaw,Pitch,Roll,SuspNormFL,SuspNormFR,SuspNormRL,SuspNormRR,SlipRatioFL,SlipRatioFR,SlipRatioRL,SlipRatioRR,WheelSpeedFL,WheelSpeedFR,WheelSpeedRL,WheelSpeedRR,OnRumbleStripFL,OnRumbleStripFR,OnRumbleStripRL,OnRumbleStripRR,InPuddleFL,InPuddleFR,InPuddleRL,InPuddleRR,SurfaceRumbleFL,SurfaceRumbleFR,SurfaceRumbleRL,SurfaceRumbleRR,SlipAngleFL,SlipAngleFR,SlipAngleRL,SlipAngleRR,SlipCombinedFL,SlipCombinedFR,SlipCombinedRL,SlipCombinedRR,SuspAbsFL,SuspAbsFR,SuspAbsRL,SuspAbsRR,CarOrdinal,CarClass,CarPI,Drivetrain,Cylinders,CarType,Placeholder2,Placeholder3,PosX,PosY,PosZ,Speed,Power,Torque,TireTempFL,TireTempFR,TireTempRL,TireTempRR,Boost,Fuel,DistTraveled,BestLapTime,LastLapTime,CurLapTime,CurRaceTime,LapNo,RacePos,Throttle,Brake,Clutch,Handbrake,Gear,Steer,DrivingLine,AIBrakeDiff
1,691543062,8499.9951171875,1122.13134765625,1614.9886474609375,0.008109450340270996,-0.06487686932086945,3.0062365531921387,-0.0062139034271240234,-0.030898988246917725,4.0485968589782715,-0.011671795509755611,-0.0009315526112914085,-0.003492542542517185,-2.23689341545105,0.0639362633228302,0.05623365938663483,0.3544008731842041,0.3498494029045105,0.4393514394760132,0.428383469581604,0.13404326140880585,0.13001230359077454,0.12960772216320038,0.1272779405117035,12.665411949157715,12.673975944519043,12.668745994567871,12.673966407775879,0,0,0,0,0,0,0,0,0,0,0,0,-0.014338572509586811,0.04182404652237892,0.01013218704611063,0.011250520125031471,0.13480797410011292,0.13657397031784058,0.1300031691789627,0.1277742087841034,-0.019510924816131592,-0.020331621170043945,0.0038863010704517365,0.0020666755735874176,615,3,800,2,4,34,0,0,-6397.5947265625,382.90380859375,4482.48779296875,4.04871940612793,13153.79296875,77.79206848144531,196.53042602539062,196.1917266845703,186.74411010742188,186.74411010742188,-2.941577911376953,1.0,0.0,0.0,0.0,0.0,2574.540283203125,0,0,97,0,0,0,3,0,0,0
1,691543078,8499.9951171875,1122.13134765625,1616.1951904296875,-0.0808718204498291,-0.02748812735080719,2.523862600326538,-0.0044138431549072266,-0.02914288640022278,4.083417892456055,-0.011904651299118996,-0.0010372028918936849,-0.009231158532202244,-2.2369165420532227,0.06377371400594711,0.05613670498132706,0.3650238513946533,0.3490341007709503,0.43914660811424255,0.4286467730998993,-0.026830188930034637,-0.026638735085725784,-0.027159839868545532,-0.026851629838347435,13.257949829101562,13.237565040588379,13.220876693725586,13.217864990234375,0,0,0,0,0,0,0,0,0,0,0,0,-0.01278746034950018,0.04252808541059494,0.011492215096950531,0.012579499743878841,0.029721679165959358,0.050182271748781204,0.029491150751709938,0.029652215540409088,-0.017595447599887848,-0.02047862857580185,0.0038523152470588684,0.0021103546023368835,615,3,800,2,4,34,0,0,-6397.638671875,382.8997802734375,4482.453125,4.083524703979492,13170.345703125,77.82681274414062,196.49574279785156,196.16200256347656,186.71884155273438,186.71884155273438,-2.924870491027832,1.0,0.0,0.0,0.0,0.0,2574.55419921875,0,0,97,0,0,0,3,0,0,0
1,691543093,8499.9951171875,1122.13134765625,1619.9049072265625,0.17659127712249756,0.0395776703953743,2.909271717071533,-0.0022429227828979492,-0.02699504792690277,4.119515895843506,-0.013590958900749683,-0.0010243164142593741,-0.015154073014855385,-2.236940383911133,0.06358278542757034,0.05595690757036209,0.3725786805152893,0.34815508127212524,0.43884795904159546,0.42930635809898376,-0.013334364630281925,-0.013347878120839596,-0.013558764010667801,-0.013443647883832455,13.199186325073242,13.195239067077637,13.190256118774414,13.194231033325195,0,0,0,0,0,0,0,0,0,0,0,0,-0.011691971682012081,0.04281610623002052,0.01133010908961296,0.012366988696157932,0.017734358087182045,0.04484846442937851,0.01766950637102127,0.018266748636960983,-0.01623319834470749,-0.020637132227420807,0.003802768886089325,0.0022197775542736053,615,3,800,2,4,34,0,0,-6397.68359375,382.895751953125,4482.41796875,4.11960506439209,13490.5087890625,79.55228424072266,196.4614715576172,196.133056640625,186.69424438476562,186.69424438476562,-2.906261444091797,1.0,0.0,0.0,0.0,0.0,2574.568115234375,0,0,99,0,0,0,3,0,0,0
1,691543109,8499.9951171875,1122.13134765625,1626.947998046875,0.05594074726104736,0.11471818387508392,3.1108577251434326,-0.00018167495727539062,-0.025097757577896118,4.161829471588135,-0.016644924879074097,-0.0008515322697348893,-0.02012527734041214,-2.2369654178619385,0.06337282806634903,0.05570088326931,0.3755713701248169,0.347209095954895,0.43847301602363586,0.4299793541431427,0.13772578537464142,0.13220800459384918,0.13164259493350983,0.13090550899505615,13.02727222442627,13.033289909362793,13.02755069732666,13.03322696685791,0,0,0,0,0,0,0,0,0,0,0,0,-0.01104072853922844,0.04262126237154007,0.010620727203786373,0.011625844985246658,0.1381676197052002,0.13890834152698517,0.13207033276557922,0.13142074644565582,-0.015693575143814087,-0.02080770581960678,0.003740563988685608,0.0023314394056797028,615,3,800,2,4,34,0,0,-6397.72900390625,382.8917541503906,4482.38232421875,4.161905288696289,13983.1142578125,82.1351318359375,196.427001953125,196.10296630859375,186.66842651367188,186.66842651367188,-2.883272171020508,1.0,0.0,0.0,0.0,0.0,2574.58203125,0,0,102,0,0,0,3,0,0,0
1,691543125,8499.9951171875,1122.13134765625,1637.8106689453125,0.04436004161834717,0.08915010094642639,2.646517753601074,0.0015132427215576172,-0.02402675151824951,4.197671890258789,-0.017363272607326508,-0.0008013435872271657,-0.023422827944159508,-2.236990213394165,0.06313613802194595,0.055390920490026474,0.37661316990852356,0.34619152545928955,0.43773138523101807,0.4306372404098511,-0.027526594698429108,-0.027478881180286407,-0.028020793572068214,-0.027587123215198517,13.639873504638672,13.614789009094238,13.594027519226074,13.602259635925293,0,0,0,0,0,0,0,0,0,0,0,0,-0.011528687551617622,0.04131212458014488,0.010569675825536251,0.011588966473937035,0.029843324795365334,0.04961633309721947,0.029948003590106964,0.02992245741188526,-0.015505723655223846,-0.020991191267967224,0.0036175288259983063,0.0024405792355537415,615,3,800,2,4,34,0,0,-6397.7744140625,382.88775634765625,4482.3466796875,4.1977410316467285,14659.55078125,85.57170104980469,196.39312744140625,196.07388305664062,186.6436004638672,186.6436004638672,-2.853287696838379,1.0,0.0,0.0,0.0,0.0,2574.595947265625,0,0,106,0,0,0,3,0,0,0
1,691543140,8499.9951171875,1122.13134765625,1652.8394775390625,-0.051116108894348145,0.12004353106021881,3.095226764678955,0.0026617050170898438,-0.023965314030647278,4.247617721557617,-0.0212223082780838,-0.0006396188400685787,-0.025388212874531746,-2.2370147705078125,0.06286153197288513,0.05504636466503143,0.37392228841781616,0.3452075719833374,0.436834454536438,0.43177205324172974,0.14493852853775024,0.13965894281864166,0.13826358318328857,0.13916155695915222,13.302119255065918,13.30601978302002,13.301344871520996,13.305891990661621,0,0,0,0,0,0,0,0,0,0,0,0,-0.012198212556540966,0.040503401309251785,0.009567483328282833,0.010606646537780762,0.1454509198665619,0.14541369676589966,0.13859421014785767,0.13956516981124878,-0.015990927815437317,-0.02116861194372177,0.003468722105026245,0.002628844231367111,615,3,800,2,4,34,0,0,-6397.8203125,382.8837585449219,4482.310546875,4.24768590927124,15532.5078125,89.88157653808594,196.36000061035156,196.04591369628906,186.61990356445312,186.61990356445312,-2.812969207763672,1.0,0.0,0.0,0.0,0.0,2574.60986328125,0,0,111,0,0,0,3,0,0,0
1,691543156,8499.9951171875,1122.13134765625,1672.42333984375,0.1989424228668213,0.1220955103635788,3.3497631549835205,0.0032994747161865234,-0.024782508611679077,4.284554958343506,-0.020888619124889374,-0.0006567041855305433,-0.026023924350738525,-2.237039804458618,0.06256961077451706,0.054685626178979874,0.3715570271015167,0.3439880311489105,0.4357200860977173,0.4330728054046631,-0.0281696617603302,-0.02828097715973854,-0.02866210602223873,-0.028311319649219513,13.930171012878418,13.910832405090332,13.889893531799316,13.904026985168457,0,0,0,0,0,0,0,0,0,0,0,0,-0.012583108618855476,0.03950922191143036,0.009075521491467953,0.010178658179938793,0.03085230104625225,0.04858798533678055,0.030064620077610016,0.030085477977991104,-0.016417421400547028,-0.02138850837945938,0.0032838471233844757,0.002844642847776413,615,3,800,2,4,34,0,0,-6397.8671875,382.8797302246094,4482.27392578125,4.284627437591553,16619.23828125,95.08719635009766,196.3267822265625,196.01760864257812,186.59588623046875,186.59588623046875,-2.7579421997070312,1.0,0.0,0.0,0.0,0.0,2574.623779296875,0,0,117,0,0,0,3,0,0,0
1,691543171,8499.9951171875,1122.13134765625,1689.2159423828125,-0.25956666469573975,0.04271017014980316,2.542710065841675,0.0033605098724365234,-0.026837706565856934,4.323374271392822,-0.020754395052790642,-0.0006459820433519781,-0.024722184985876083,-2.237065315246582,0.06226504594087601,0.05432845279574394,0.370111882686615,0.342708021402359,0.4344893991947174,0.4342299997806549,-0.01432053279131651,-0.014421342872083187,-0.014551044441759586,-0.014430483803153038,13.87782096862793,13.875511169433594,13.870919227600098,13.879542350769043,0,0,0,0,0,0,0,0,0,0,0,0,-0.013386937789618969,0.03843313828110695,0.007889705710113049,0.009062224067747593,0.01960325986146927,0.041049741208553314,0.016552351415157318,0.017040034756064415,-0.01667799800634384,-0.021619312465190887,0.003079663962125778,0.003036629408597946,615,3,800,2,4,34,0,0,-6397.9140625,382.8756103515625,4482.23681640625,4.323458194732666,17119.833984375,96.91775512695312,196.2938690185547,195.98989868164062,186.572509765625,186.572509765625,-2.6870460510253906,1.0,0.0,0.0,0.0,0.0,2574.6376953125,0,0,119,0,0,0,3,0,0,0
1,691543171,8499.9951171875,1122.13134765625,1706.9462890625,0.030683159828186035,0.026293069124221802,3.1357595920562744,0.002130270004272461,-0.03209733963012695,4.357278823852539,-0.01699802279472351,-0.0007165386923588812,-0.01722962222993374,-2.2370898723602295,0.061995528638362885,0.05403585731983185,0.33201006054878235,0.34146848320961,0.43329402804374695,0.43503981828689575,-0.01414117868989706,-0.014115785248577595,-0.014120258390903473,-0.014136441983282566,13.97642707824707,13.985678672790527,13.981026649475098,13.989503860473633,0,0,0,0,0,0,0,0,0,0,0,0,-0.01568320021033287,0.036078695207834244,0.0051560415886342525,0.006442108657211065,0.021117189899086952,0.038741808384656906,0.015032180584967136,0.015535113401710987,-0.023548312485218048,-0.021842822432518005,0.0028813444077968597,0.003170982003211975,615,3,800,2,4,34,0,0,-6397.9619140625,382.8714294433594,4482.19921875,4.357397556304932,17946.21875,100.5472183227539,196.26068115234375,195.96095275878906,186.5478973388672,186.5478973388672,-2.599032402038574,1.0,0.0,0.0,0.0,0.0,2574.651611328125,0,0,123,0,0,0,3,0,0,0
1,691543187,8499.9951171875,1122.13134765625,1725.3087158203125,0.017223238945007324,-0.11185009777545929,2.6792595386505127,-0.0015759468078613281,-0.04332485795021057,4.390990257263184,-0.008406358771026134,-0.0007218670216389,0.0016014124266803265,-2.2371113300323486,0.06181659176945686,0.05393442139029503,0.24722668528556824,0.3401234745979309,0.4323766529560089,0.43522313237190247,-0.0037425877526402473,-0.013249978423118591,-0.013067887164652348,-0.01331404596567154,14.039952278137207,14.088970184326172,14.083248138427734,14.090015411376953,0,0,0,0,0,0,0,0,0,0,0,0,-0.021695926785469055,0.03062749095261097,-0.0004903700901195407,0.00093858502805233,0.022016363218426704,0.0333707258105278,0.013077083975076675,0.013347088359296322,-0.03883598744869232,-0.022085346281528473,0.002729155123233795,0.0032013915479183197,615,3,800,2,4,34,0,0,-6398.009765625,382.86712646484375,4482.16162109375,4.391204357147217,18807.78515625,104.25648498535156,196.22769165039062,195.93215942382812,186.52346801757812,186.52346801757812,-2.492717742919922,1.0,0.0,0.0,0.0,0.0,2574.66552734375,0,0,127,0,0,0,3,0,0,0
1,691543203,8499.9951171875,1122.13134765625,1741.1820068359375,-0.08609521389007568,-0.29885804653167725,2.77372407913208,-0.008456945419311523,-0.06038424372673035,4.425459861755371,0.004629701375961304,-0.0001146064605563879,0.030097804963588715,-2.2371208667755127,0.06179450824856758,0.054178543388843536,0.15936172008514404,0.3387752175331116,0.4318472743034363,0.43470174074172974,0.06595275551080704,-0.012086319737136364,-0.011433505453169346,-0.012210972607135773,14.069499969482422,14.191190719604492,14.18261432647705,14.184459686279297,0,0,0,0,0,0,0,0,0,0,0,0,-0.03128906711935997,0.022868063300848007,-0.006248358637094498,-0.004724286962300539,0.07299843430519104,0.02586556412279606,0.01302946824580431,0.013093004003167152,-0.05467931926250458,-0.022328458726406097,0.002641327679157257,0.003114897757768631,615,3,800,2,4,34,0,0,-6398.05810546875,382.8625793457031,4482.12353515625,4.425879955291748,19361.75,106.3249740600586,196.19473266601562,195.9034881591797,186.49925231933594,186.49925231933594,-2.3675355911254883,1.0,0.0,0.0,0.0,0.0,2574.679443359375,0,0,129,0,0,0,3,0,0,0
1,691543218,8499.9951171875,1122.13134765625,1755.2486572265625,0.2373361587524414,-0.588383138179779,2.675107479095459,-0.018009662628173828,-0.08372573554515839,4.460084915161133,0.020277541130781174,0.000660782097838819,0.06144356727600098,-2.237109422683716,0.06198041886091232,0.05485846847295761,0.12424276769161224,0.3378169536590576,0.4320633113384247,0.43358591198921204,0.09461816400289536,-0.01172410324215889,-0.011174091137945652,-0.0023382119834423065,14.20103931427002,14.285319328308105,14.286895751953125,14.249696731567383,0,0,0,0,0,0,0,0,0,0,0,0,-0.04214180260896683,0.01582552120089531,-0.008463041856884956,-0.006908560171723366,0.1035786122083664,0.01969522051513195,0.014017253182828426,0.007293520495295525,-0.06101177632808685,-0.022501245141029358,0.002677168697118759,0.002929776906967163,615,3,800,2,4,34,0,0,-6398.10693359375,382.8576965332031,4482.08544921875,4.460907459259033,19916.353515625,108.47679138183594,196.16192626953125,195.87493896484375,186.47535705566406,186.47535705566406,-2.2245264053344727,1.0,0.0,0.0,0.0,0.0,2574.693359375,0,0,131,0,0,0,3,0,0,0
1,691543234,8499.9951171875,1122.13134765625,1769.693359375,-0.3324260711669922,-0.814085841178894,2.590632438659668,-0.027996063232421875,-0.10577036440372467,4.496706962585449,0.032744769006967545,0.0008276487933471799,0.08048215508460999,-2.2370781898498535,0.06236712634563446,0.055895958095788956,0.1517953872680664,0.33773568272590637,0.4338986575603485,0.4320279359817505,0.07755715399980545,-0.011724160984158516,-0.01135468203574419,0.041155390441417694,14.255559921264648,14.393880844116211,14.406758308410645,14.26784896850586,0,0,0,0,0,0,0,0,0,0,0,0,-0.040738340467214584,0.017700040712952614,-0.0032722875475883484,-0.0014284213539212942,0.08760550618171692,0.02123081125319004,0.011816795915365219,0.04118017107248306,-0.05604363977909088,-0.022515900433063507,0.002981659024953842,0.00267130509018898,615,3,800,2,4,34,0,0,-6398.15625,382.8523864746094,4482.04638671875,4.498037815093994,20655.78515625,111.5880355834961,196.12936401367188,195.84620666503906,186.45159912109375,186.45159912109375,-2.0620346069335938,1.0,0.0,0.0,0.0,0.0,2574.70751953125,0,0,134,0,0,0,3,0,0,0
1,691543250,8499.9951171875,1122.13134765625,1781.151123046875,-0.6096502542495728,-0.958920955657959,2.339904546737671,-0.03510165214538574,-0.12184929847717285,4.533848762512207,0.040915317833423615,0.00024230533745139837,0.08762404322624207,-2.23704195022583,0.06288793683052063,0.057088565081357956,0.1846933811903,0.33946219086647034,0.43749311566352844,0.42998206615448,0.06557455658912659,-0.01154553797096014,-0.011229975149035454,0.06580658257007599,14.332500457763672,14.503898620605469,14.519410133361816,14.338753700256348,0,0,0,0,0,0,0,0,0,0,0,0,-0.03215450048446655,0.025317171588540077,0.003185328794643283,0.005409248173236847,0.07303378731012344,0.027825502678751945,0.011672988533973694,0.06602852046489716,-0.05011165142059326,-0.022204585373401642,0.0035779960453510284,0.0023318789899349213,615,3,800,2,4,34,0,0,-6398.205078125,382.8468017578125,4482.00732421875,4.535621643066406,21063.169921875,113.02873992919922,196.09735107421875,195.81808471679688,186.428466796875,186.428466796875,-1.8841781616210938,1.0,0.0,0.0,0.0,0.0,2574.721435546875,0,0,135,0,0,0,3,0,0,0
1,691543265,8499.9951171875,1122.13134765625,1793.7275390625,-0.17364072799682617,-0.99126136302948,2.6881704330444336,-0.038841962814331055,-0.13285355269908905,4.578486442565918,0.04524659365415573,-0.0006222173105925322,0.08864568173885345,-2.2370104789733887,0.06349367648363113,0.05831652507185936,0.19992807507514954,0.3431287407875061,0.44206511974334717,0.4274764955043793,0.05278439819812775,0.1660676747560501,0.16932928562164307,0.058135632425546646,14.477806091308594,14.27585506439209,14.278793334960938,14.509302139282227,0,0,0,0,0,0,0,0,0,0,0,0,-0.02485579252243042,0.03224444389343262,0.00707568135112524,0.009512373246252537,0.058343835175037384,0.169169083237648,0.16947706043720245,0.05890871584415436,-0.04736461490392685,-0.02154345065355301,0.004336509853601456,0.001916203647851944,615,3,800,2,4,34,0,0,-6398.25439453125,382.84100341796875,4481.96826171875,4.580578804016113,21838.076171875,116.40193176269531,196.06570434570312,195.7906036376953,186.40577697753906,186.40577697753906,-1.6893844604492188,1.0,0.0,0.0,0.0,0.0,2574.7353515625,0,0,138,0,0,0,3,0,0,0
1,691543281,8499.9951171875,1122.13134765625,1804.021240234375,-0.5645431280136108,-0.9647014737129211,2.3555850982666016,-0.040344953536987305,-0.1402319222688675,4.620619773864746,0.04980579763650894,-0.0013077836483716965,0.0882127434015274,-2.2369861602783203,0.06416013836860657,0.059544775635004044,0.20407143235206604,0.348649263381958,0.44718897342681885,0.42477360367774963,0.07450731098651886,-0.02030479721724987,-0.019805826246738434,0.08292541652917862,14.522144317626953,14.937843322753906,14.939531326293945,14.57082462310791,0,0,0,0,0,0,0,0,0,0,0,0,-0.020501408725976944,0.036832544952631,0.00810016319155693,0.010550114326179028,0.07727643102407455,0.0420585460960865,0.021398209035396576,0.08359383791685104,-0.04661750793457031,-0.020548023283481598,0.0051865726709365845,0.0014677755534648895,615,3,800,2,4,34,0,0,-6398.3037109375,382.8349914550781,4481.9287109375,4.622922897338867,22270.73828125,118.00377655029297,196.0341796875,195.76454162597656,186.3843994140625,186.3843994140625,-1.4784603118896484,1.0,0.0,0.0,0.0,0.0,2574.749267578125,0,0,139,0,0,0,3,0,0,0
1,691543296,8499.9951171875,1122.13134765625,1815.807373046875,-0.21669423580169678,-0.8669674396514893,3.060856342315674,-0.040875911712646484,-0.14484018087387085,4.670214653015137,0.05192597210407257,-0.0020367559045553207,0.08716598153114319,-2.2369673252105713,0.06486768275499344,0.0607617124915123,0.20947231352329254,0.3550814390182495,0.45256364345550537,0.4220759868621826,-0.006336378399282694,0.17614354193210602,0.17522968351840973,0.03556098788976669,14.96140193939209,14.561460494995117,14.558984756469727,14.869918823242188,0,0,0,0,0,0,0,0,0,0,0,0,-0.019384043291211128,0.038519058376550674,0.008825567550957203,0.01126581896096468,0.020393401384353638,0.18030603229999542,0.17545180022716522,0.03730284795165062,-0.045643649995326996,-0.01938820630311966,0.006078250706195831,0.001020234078168869,615,3,800,2,4,34,0,0,-6398.35400390625,382.8288269042969,4481.888671875,4.672638893127441,23072.080078125,121.47319030761719,196.0028839111328,195.73965454101562,186.36404418945312,186.36404418945312,-1.2517824172973633,1.0,0.0,0.0,0.0,0.0,2574.76318359375,0,0,142,0,0,0,3,0,0,0
1,691543296,8499.9951171875,1122.13134765625,1825.4879150390625,-0.2696017026901245,-0.7734004259109497,3.5205345153808594,-0.04071044921875,-0.14635822176933289,4.717948913574219,0.054056502878665924,-0.001636698143556714,0.08462710678577423,-2.2369465827941895,0.06560389697551727,0.06194719299674034,0.2221895456314087,0.3621669113636017,0.4578450918197632,0.4194149672985077,0.1494588702917099,-0.018947534263134003,-0.01811130903661251,0.12760618329048157,14.719521522521973,15.253418922424316,15.247843742370605,14.773475646972656,0,0,0,0,0,0,0,0,0,0,0,0,-0.01787613146007061,0.040346916764974594,0.008832295425236225,0.01120299007743597,0.15052412450313568,0.04457446560263634,0.020150160416960716,0.12809701263904572,-0.043350547552108765,-0.018110595643520355,0.006954461336135864,0.000578761100769043,615,3,800,2,4,34,0,0,-6398.40478515625,382.8225402832031,4481.84814453125,4.720393657684326,23534.369140625,123.22453308105469,195.9720916748047,195.71495056152344,186.34359741210938,186.34359741210938,-1.0109033584594727,1.0,0.0,0.0,0.0,0.0,2574.777099609375,0,0,143,0,0,0,3,0,0,0
1,691543312,8499.9951171875,1122.13134765625,1836.9239501953125,0.10979175567626953,-0.6943928003311157,2.9479756355285645,-0.03982973098754883,-0.14448219537734985,4.772134780883789,0.053533054888248444,-0.0018894808599725366,0.07991202175617218,-2.236924886703491,0.06634914129972458,0.06308387964963913,0.23972700536251068,0.36966943740844727,0.46310949325561523,0.416930228471756,-0.011381031014025211,0.17737257480621338,0.17998307943344116,-0.011231114156544209,15.33204460144043,14.88120174407959,14.87820053100586,15.345121383666992,0,0,0,0,0,0,0,0,0,0,0,0,-0.017674721777439117,0.04069183021783829,0.01091297809034586,0.013269849121570587,0.021021980792284012,0.18198037147521973,0.18031363189220428,0.017384670674800873,-0.04018829017877579,-0.016757778823375702,0.007827848196029663,0.00016653910279273987,615,3,800,2,4,34,0,0,-6398.4560546875,382.816162109375,4481.8076171875,4.774487495422363,24379.29296875,126.87430572509766,195.9417266845703,195.69088745117188,186.32373046875,186.32373046875,-0.7534275054931641,1.0,0.0,0.0,0.0,0.0,2574.791015625,0,0,146,0,0,0,3,0,0,0
1,691543328,8499.9951171875,1122.13134765625,1846.407958984375,-0.41465723514556885,-0.5045542120933533,3.2162036895751953,-0.03807950019836426,-0.13906311988830566,4.825480937957764,0.05222262442111969,-0.001602174830622971,0.07360558211803436,-2.2369019985198975,0.0670824721455574,0.06414275616407394,0.25741228461265564,0.37747129797935486,0.468374103307724,0.41448521614074707,0.16101627051830292,-0.0196201391518116,-0.018974365666508675,0.16465380787849426,15.05196475982666,15.623563766479492,15.619535446166992,15.066227912902832,0,0,0,0,0,0,0,0,0,0,0,0,-0.016025157645344734,0.042209967970848083,0.0112993149086833,0.01347280666232109,0.16181176900863647,0.04654708504676819,0.022083954885601997,0.16520409286022186,-0.03699937462806702,-0.015350989997386932,0.008701261132955551,-0.00023910775780677795,615,3,800,2,4,34,0,0,-6398.5078125,382.8097229003906,4481.76611328125,4.827634334564209,24879.7890625,128.7893829345703,195.91177368164062,195.66665649414062,186.30368041992188,186.30368041992188,-0.47972965240478516,1.0,0.0,0.0,0.0,0.0,2574.804931640625,0,0,147,0,0,0,3,0,0,0
1,691543343,8499.9951171875,1122.13134765625,1856.1229248046875,0.3254944086074829,-0.3824862241744995,3.3320274353027344,-0.03587675094604492,-0.130609393119812,4.884244918823242,0.04893580451607704,-0.0018952079117298126,0.06644740700721741,-2.2368814945220947,0.06778153032064438,0.06510937213897705,0.2731582522392273,0.38547664880752563,0.47337913513183594,0.41115307807922363,-0.013298171572387218,0.18734557926654816,0.18904535472393036,-0.012791967019438744,15.72602653503418,15.235411643981934,15.232263565063477,15.727018356323242,0,0,0,0,0,0,0,0,0,0,0,0,-0.016232356429100037,0.041898954659700394,0.01254216767847538,0.01458071731030941,0.02098405919969082,0.19197365641593933,0.18946094810962677,0.019396694377064705,-0.034160152077674866,-0.013907507061958313,0.009531613439321518,-0.0007919147610664368,615,3,800,2,4,34,0,0,-6398.560546875,382.80328369140625,4481.724609375,4.886122226715088,25577.07421875,131.70838928222656,195.8819580078125,195.64332580566406,186.28451538085938,186.28451538085938,-0.19068431854248047,1.0,0.0,0.0,0.0,0.0,2574.81884765625,0,0,149,0,0,0,3,0,0,0
1,691543359,8499.9951171875,1122.13134765625,1872.350830078125,0.1795039176940918,-0.12730945646762848,3.911982536315918,-0.03467392921447754,-0.11371275782585144,4.943121910095215,0.051021914929151535,-0.0020050250459462404,0.07031046599149704,-2.236863851547241,0.068477101624012,0.06607156991958618,0.28821811079978943,0.39284747838974,0.4778495132923126,0.4016469717025757,0.1707487553358078,-0.01967097818851471,-0.019146790727972984,0.17608986794948578,15.417670249938965,16.014698028564453,16.009361267089844,15.433631896972656,0,0,0,0,0,0,0,0,0,0,0,0,-0.019281545653939247,0.03924381732940674,0.007239386439323425,0.008613637648522854,0.17183397710323334,0.04389788955450058,0.02046969346702099,0.17630042135715485,-0.03144463896751404,-0.012578442692756653,0.010273270308971405,-0.0023690201342105865,615,3,800,2,4,34,0,0,-6398.61376953125,382.7969665527344,4481.6826171875,4.944550514221191,27107.265625,138.45985412597656,195.85289001464844,195.62008666992188,186.2653045654297,186.2653045654297,0.1144094467163086,1.0,0.0,0.0,0.0,0.0,2574.832763671875,0,0,155,0,0,0,3,0,0,0
1,691543375,8499.9951171875,1122.13134765625,1883.2747802734375,-0.2631598711013794,0.16830874979496002,4.144697189331055,-0.03426027297973633,-0.09706413745880127,5.005012512207031,0.04978100210428238,-0.00210950942710042,0.06669584661722183,-2.236846446990967,0.06916569918394089,0.0670086219906807,0.30256161093711853,0.39921289682388306,0.48243412375450134,0.3937833309173584,-0.014958756975829601,0.19142508506774902,0.19415557384490967,-0.014245545491576195,16.136356353759766,15.614272117614746,15.609424591064453,16.13917350769043,0,0,0,0,0,0,0,0,0,0,0,0,-0.01890164613723755,0.03943905606865883,0.009439707733690739,0.010687711648643017,0.024104701355099678,0.19544565677642822,0.19438491761684418,0.01780906319618225,-0.02885829657316208,-0.011430665850639343,0.011033877730369568,-0.0036736205220222473,615,3,800,2,4,34,0,0,-6398.6669921875,382.7908630371094,4481.64013671875,5.006070613861084,27524.2578125,139.70468139648438,195.82424926757812,195.5977325439453,186.24700927734375,186.24700927734375,0.4348459243774414,1.0,0.0,0.0,0.0,0.0,2574.846435546875,0,0,155,0,0,0,3,0,0,0
1,691543390,8499.9951171875,1122.13134765625,1902.2039794921875,-0.040122032165527344,0.30939480662345886,4.20991325378418,-0.03257179260253906,-0.08005258440971375,5.066646575927734,0.047306619584560394,-0.0014746829401701689,0.06005345284938812,-2.2368249893188477,0.06983501464128494,0.06787972897291183,0.31572309136390686,0.404795378446579,0.4877656400203705,0.3902943432331085,0.1823476403951645,-0.021466773003339767,-0.020776841789484024,0.18569330871105194,15.81086254119873,16.45008087158203,16.444063186645508,15.822973251342773,0,0,0,0,0,0,0,0,0,0,0,0,-0.016548626124858856,0.04104219377040863,0.010694182477891445,0.011765970848500729,0.1830970197916031,0.0463172122836113,0.02336755581200123,0.1860657036304474,-0.02648509293794632,-0.010424062609672546,0.011918395757675171,-0.0042524561285972595,615,3,800,2,4,34,0,0,-6398.7216796875,382.7847900390625,4481.5966796875,5.067383289337158,29376.220703125,147.72618103027344,195.7957000732422,195.57484436035156,186.2281951904297,186.2281951904297,0.7812938690185547,1.0,0.0,0.0,0.0,0.0,2574.8603515625,0,0,162,0,0,0,3,0,0,0
